Time,NGA VAV:DesPer 1:Des Heat Mass Flow [kg/s],NGA VAV:DesPer 1:Des Heat Cap [W],NGA VAV:DesPer 1:Des Cool Mass Flow [kg/s],NGA VAV:DesPer 1:Des Sens Cool Cap [W],NGA VAV:DesPer 1:Des Tot Cool Cap [W],NGA VAV:DesPer 2:Des Heat Mass Flow [kg/s],NGA VAV:DesPer 2:Des Heat Cap [W],NGA VAV:DesPer 2:Des Cool Mass Flow [kg/s],NGA VAV:DesPer 2:Des Sens Cool Cap [W],NGA VAV:DesPer 2:Des Tot Cool Cap [W],GA1F VAV:DesPer 1:Des Heat Mass Flow [kg/s],GA1F VAV:DesPer 1:Des Heat Cap [W],GA1F VAV:DesPer 1:Des Cool Mass Flow [kg/s],GA1F VAV:DesPer 1:Des Sens Cool Cap [W],GA1F VAV:DesPer 1:Des Tot Cool Cap [W],GA1F VAV:DesPer 2:Des Heat Mass Flow [kg/s],GA1F VAV:DesPer 2:Des Heat Cap [W],GA1F VAV:DesPer 2:Des Cool Mass Flow [kg/s],GA1F VAV:DesPer 2:Des Sens Cool Cap [W],GA1F VAV:DesPer 2:Des Tot Cool Cap [W],GA2F VAV:DesPer 1:Des Heat Mass Flow [kg/s],GA2F VAV:DesPer 1:Des Heat Cap [W],GA2F VAV:DesPer 1:Des Cool Mass Flow [kg/s],GA2F VAV:DesPer 1:Des Sens Cool Cap [W],GA2F VAV:DesPer 1:Des Tot Cool Cap [W],GA2F VAV:DesPer 2:Des Heat Mass Flow [kg/s],GA2F VAV:DesPer 2:Des Heat Cap [W],GA2F VAV:DesPer 2:Des Cool Mass Flow [kg/s],GA2F VAV:DesPer 2:Des Sens Cool Cap [W],GA2F VAV:DesPer 2:Des Tot Cool Cap [W],GA3F VAV:DesPer 1:Des Heat Mass Flow [kg/s],GA3F VAV:DesPer 1:Des Heat Cap [W],GA3F VAV:DesPer 1:Des Cool Mass Flow [kg/s],GA3F VAV:DesPer 1:Des Sens Cool Cap [W],GA3F VAV:DesPer 1:Des Tot Cool Cap [W],GA3F VAV:DesPer 2:Des Heat Mass Flow [kg/s],GA3F VAV:DesPer 2:Des Heat Cap [W],GA3F VAV:DesPer 2:Des Cool Mass Flow [kg/s],GA3F VAV:DesPer 2:Des Sens Cool Cap [W],GA3F VAV:DesPer 2:Des Tot Cool Cap [W]
01:00:00,6.471775E-01,1.980894E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,3.217923E+03,5.270514E-01,5.952840E+02,6.134023E+03,1.200181E-02,4.510485E+02,3.239450E+01,2.338479E+05,2.448520E+05,1.200181E-02,7.327728E+01,3.109577E+01,2.248021E+05,2.379865E+05,1.199022E-02,4.506130E+02,4.230981E+01,3.055824E+05,3.167854E+05,1.199022E-02,7.320655E+01,4.087506E+01,2.955423E+05,3.098849E+05,1.199022E-02,4.506130E+02,4.533416E+01,3.275559E+05,3.308731E+05,1.199022E-02,7.320655E+01,4.496619E+01,3.250865E+05,3.430934E+05
02:00:00,6.469798E-01,1.980907E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,3.539927E+03,5.270514E-01,2.732799E+02,5.165169E+03,1.200181E-02,4.510485E+02,3.295366E+01,2.378878E+05,2.489961E+05,1.200181E-02,8.060984E+01,3.228647E+01,2.334039E+05,2.467839E+05,1.199022E-02,4.506130E+02,4.354258E+01,3.144946E+05,3.258820E+05,1.199022E-02,8.053202E+01,4.247539E+01,3.071057E+05,3.215824E+05,1.199022E-02,4.506130E+02,4.645310E+01,3.356526E+05,3.390803E+05,1.199022E-02,8.053202E+01,4.778626E+01,3.454682E+05,3.638801E+05
03:00:00,6.468371E-01,1.980917E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,3.781431E+03,5.270514E-01,3.177673E+01,4.453933E+03,1.200181E-02,4.510485E+02,3.343166E+01,2.413404E+05,2.525264E+05,1.200181E-02,8.610925E+01,3.739185E+01,2.703129E+05,2.854740E+05,1.199022E-02,4.506130E+02,4.465181E+01,3.225133E+05,3.340548E+05,1.199022E-02,8.602612E+01,4.800235E+01,3.470667E+05,3.629703E+05,1.199022E-02,4.506130E+02,4.743941E+01,3.427896E+05,3.463167E+05,1.199022E-02,8.602612E+01,5.353834E+01,3.870519E+05,4.068213E+05
04:00:00,6.467398E-01,1.980924E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,4.022934E+03,5.270514E-01,0.000000E+00,3.755540E+03,1.200181E-02,4.510485E+02,3.384741E+01,2.443432E+05,2.555953E+05,1.200181E-02,9.160866E+01,3.859237E+01,2.789849E+05,2.943627E+05,1.199022E-02,4.506130E+02,4.564682E+01,3.297064E+05,3.413859E+05,1.199022E-02,9.152023E+01,4.985964E+01,3.604887E+05,3.766191E+05,1.199022E-02,4.506130E+02,4.831644E+01,3.491359E+05,3.527515E+05,1.199022E-02,9.152023E+01,5.638801E+01,4.076479E+05,4.277374E+05
05:00:00,6.466538E-01,1.980929E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,4.183936E+03,5.270514E-01,0.000000E+00,3.296921E+03,1.200181E-02,4.510485E+02,3.421169E+01,2.469742E+05,2.582835E+05,1.200181E-02,9.527494E+01,3.947340E+01,2.853501E+05,3.008551E+05,1.199022E-02,4.506130E+02,4.653576E+01,3.361327E+05,3.479353E+05,1.199022E-02,9.518297E+01,5.139733E+01,3.716024E+05,3.878992E+05,1.199022E-02,4.506130E+02,4.909384E+01,3.547613E+05,3.584553E+05,1.199022E-02,9.518297E+01,5.812190E+01,4.201806E+05,4.402726E+05
06:00:00,6.465731E-01,1.980935E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,4.022934E+03,5.272278E-01,0.000000E+00,3.758822E+03,1.200181E-02,4.510485E+02,3.453238E+01,2.492901E+05,2.606493E+05,1.200181E-02,9.160866E+01,4.003976E+01,2.894478E+05,3.050601E+05,1.199022E-02,4.506130E+02,4.732749E+01,3.418562E+05,3.537682E+05,1.199022E-02,9.152023E+01,5.262934E+01,3.805137E+05,3.970017E+05,1.199022E-02,4.506130E+02,4.978188E+01,3.597400E+05,3.635035E+05,1.199022E-02,9.152023E+01,5.913577E+01,4.275161E+05,4.477447E+05
07:00:00,6.465345E-01,1.980940E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,3.459426E+03,5.319242E-01,4.055713E+02,5.500382E+03,1.200181E-02,4.510485E+02,3.481519E+01,2.513323E+05,2.627351E+05,1.200181E-02,7.877670E+01,4.053851E+01,2.930706E+05,3.090222E+05,1.199022E-02,4.506130E+02,4.803070E+01,3.469395E+05,3.589484E+05,1.199022E-02,7.870065E+01,5.375902E+01,3.886987E+05,4.056195E+05,1.199022E-02,4.506130E+02,5.038987E+01,3.641395E+05,3.679645E+05,1.199022E-02,7.870065E+01,6.013508E+01,4.347611E+05,4.561450E+05
08:00:00,6.464943E-01,1.980941E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.090909E+03,5.381840E-01,1.841423E+03,7.886350E+03,1.200181E-02,4.510485E+02,3.076686E+01,2.220528E+05,2.320643E+05,1.200181E-02,4.761335E+01,4.098181E+01,2.963126E+05,3.125541E+05,1.199022E-02,4.506130E+02,4.435647E+01,3.203631E+05,3.313700E+05,1.199022E-02,4.756739E+01,5.478449E+01,3.961507E+05,4.134762E+05,1.199022E-02,4.506130E+02,4.663093E+01,3.369425E+05,3.404760E+05,1.199022E-02,4.756739E+01,6.109195E+01,4.417194E+05,4.640460E+05
09:00:00,6.466123E-01,1.980928E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,5.613889E+02,5.461624E-01,3.458284E+03,9.631327E+03,1.200181E-02,4.510485E+02,3.022227E+01,2.181183E+05,2.315019E+05,1.200181E-02,1.278373E+01,4.138711E+01,2.992831E+05,3.156455E+05,1.199022E-02,4.506130E+02,4.396648E+01,3.175464E+05,3.301642E+05,1.199022E-02,1.277139E+01,5.572029E+01,4.029578E+05,4.204886E+05,1.199022E-02,4.506130E+02,4.500042E+01,3.251444E+05,3.280678E+05,1.199022E-02,1.277139E+01,6.203405E+01,4.485733E+05,4.712517E+05
10:00:00,6.466614E-01,1.980917E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,0.000000E+00,5.555434E-01,4.931552E+03,1.119982E+04,1.200181E-02,4.510485E+02,2.562373E+01,1.848672E+05,2.000302E+05,1.200181E-02,0.000000E+00,4.176400E+01,3.020442E+05,3.184552E+05,1.199022E-02,4.506130E+02,3.946496E+01,2.849936E+05,2.982817E+05,1.199022E-02,0.000000E+00,5.657730E+01,4.091912E+05,4.268393E+05,1.199022E-02,4.506130E+02,4.009497E+01,2.896506E+05,2.918592E+05,1.199022E-02,0.000000E+00,6.296574E+01,4.553469E+05,4.780921E+05
11:00:00,6.467878E-01,1.980908E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,0.000000E+00,5.659255E-01,6.257521E+03,1.259002E+04,1.200181E-02,4.510485E+02,2.051074E+01,1.478947E+05,1.762892E+05,1.200181E-02,0.000000E+00,4.211802E+01,3.046371E+05,3.210888E+05,1.199022E-02,4.506130E+02,3.420157E+01,2.469297E+05,2.638212E+05,1.199022E-02,0.000000E+00,5.736443E+01,4.149165E+05,4.326626E+05,1.199022E-02,4.506130E+02,3.367494E+01,2.431984E+05,2.435204E+05,1.199022E-02,0.000000E+00,6.388622E+01,4.620358E+05,4.848516E+05
12:00:00,6.469898E-01,1.980895E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,0.000000E+00,5.911218E-01,7.349406E+03,1.381912E+04,1.200181E-02,4.510485E+02,1.508877E+01,1.086848E+05,1.394213E+05,1.200181E-02,0.000000E+00,4.244348E+01,3.070152E+05,3.235193E+05,1.199022E-02,4.506130E+02,2.834960E+01,2.046072E+05,2.210445E+05,1.199022E-02,0.000000E+00,5.808002E+01,4.201162E+05,4.379688E+05,1.199022E-02,4.506130E+02,2.654770E+01,1.916297E+05,1.907412E+05,1.199022E-02,0.000000E+00,6.476504E+01,4.684149E+05,4.913547E+05
13:00:00,6.472263E-01,1.980883E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,0.000000E+00,6.698367E-01,8.880906E+03,1.578218E+04,1.200181E-02,4.510485E+02,9.470266E+00,6.804980E+04,9.349199E+04,1.200181E-02,0.000000E+00,3.844076E+01,2.780851E+05,3.034260E+05,1.199022E-02,4.506130E+02,2.205703E+01,1.590956E+05,1.735953E+05,1.199022E-02,0.000000E+00,5.442795E+01,3.937207E+05,4.160721E+05,1.199022E-02,4.506130E+02,1.903075E+01,1.372418E+05,1.359032E+05,1.199022E-02,0.000000E+00,6.127815E+01,4.432155E+05,4.713538E+05
14:00:00,6.474925E-01,1.980873E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,0.000000E+00,7.637154E-01,1.034118E+04,1.774646E+04,1.200181E-02,4.510485E+02,7.998382E+00,5.740610E+04,8.505829E+04,1.200181E-02,0.000000E+00,3.360355E+01,2.431151E+05,2.747751E+05,1.199022E-02,4.506130E+02,1.967426E+01,1.418630E+05,1.564660E+05,1.199022E-02,0.000000E+00,4.973192E+01,3.597701E+05,3.845408E+05,1.199022E-02,4.506130E+02,1.546081E+01,1.114119E+05,1.097060E+05,1.199022E-02,0.000000E+00,5.553420E+01,4.016915E+05,4.362753E+05
15:00:00,6.476251E-01,1.980880E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,0.000000E+00,8.310063E-01,1.109870E+04,1.886719E+04,1.200181E-02,4.510485E+02,2.875165E+00,2.034737E+04,3.276514E+04,1.200181E-02,0.000000E+00,2.833724E+01,2.050317E+05,2.370379E+05,1.199022E-02,4.506130E+02,1.359536E+01,9.789136E+04,1.091328E+05,1.199022E-02,0.000000E+00,4.433259E+01,3.207238E+05,3.452797E+05,1.199022E-02,4.506130E+02,9.400225E+00,6.756210E+04,6.602918E+04,1.199022E-02,0.000000E+00,4.889657E+01,3.536954E+05,3.894590E+05
16:00:00,6.478686E-01,1.980886E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,0.000000E+00,8.639192E-01,1.098600E+04,1.895442E+04,1.200181E-02,4.510485E+02,1.687586E+00,1.175699E+04,2.200631E+04,1.200181E-02,0.000000E+00,2.280695E+01,1.650262E+05,1.939528E+05,1.199022E-02,4.506130E+02,1.126657E+01,8.104519E+04,9.183529E+04,1.199022E-02,0.000000E+00,3.840021E+01,2.778098E+05,3.009229E+05,1.199022E-02,4.506130E+02,6.298095E+00,4.511751E+04,4.352349E+04,1.199022E-02,0.000000E+00,4.171864E+01,3.017788E+05,3.351982E+05
17:00:00,6.480736E-01,1.980891E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,0.000000E+00,8.652590E-01,1.035709E+04,1.838223E+04,1.200181E-02,4.510485E+02,5.231020E+00,3.738995E+04,6.235218E+04,1.200181E-02,0.000000E+00,1.706471E+01,1.234817E+05,1.471769E+05,1.199022E-02,4.506130E+02,1.368038E+01,9.850351E+04,1.085378E+05,1.199022E-02,0.000000E+00,3.199608E+01,2.314776E+05,2.522537E+05,1.199022E-02,4.506130E+02,8.728496E+00,6.270215E+04,6.127161E+04,1.199022E-02,0.000000E+00,3.405401E+01,2.463355E+05,2.758085E+05
18:00:00,6.482638E-01,1.980891E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,0.000000E+00,8.391328E-01,9.258171E+03,1.723458E+04,1.200181E-02,4.510485E+02,9.294914E+00,6.678440E+04,7.082780E+04,1.200181E-02,0.000000E+00,1.114977E+01,8.068329E+04,9.763365E+04,1.199022E-02,4.506130E+02,1.711341E+01,1.233341E+05,1.286236E+05,1.199022E-02,0.000000E+00,2.518163E+01,1.821722E+05,1.998994E+05,1.199022E-02,4.506130E+02,1.318116E+01,9.491860E+04,9.554856E+04,1.199022E-02,0.000000E+00,2.597151E+01,1.878645E+05,2.122890E+05
19:00:00,6.483577E-01,1.980887E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,0.000000E+00,7.815392E-01,7.402789E+03,1.515291E+04,1.200181E-02,4.510485E+02,1.398115E+01,1.006802E+05,1.057647E+05,1.200181E-02,0.000000E+00,9.381939E+00,6.786963E+04,8.349274E+04,1.199022E-02,4.506130E+02,2.135567E+01,1.540189E+05,1.602778E+05,1.199022E-02,0.000000E+00,2.229991E+01,1.613018E+05,1.784549E+05,1.199022E-02,4.506130E+02,1.889402E+01,1.362528E+05,1.374061E+05,1.199022E-02,0.000000E+00,2.180647E+01,1.577153E+05,1.802639E+05
20:00:00,6.483294E-01,1.980883E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,1.588836E+02,7.016646E-01,5.618734E+03,1.297164E+04,1.200181E-02,4.510485E+02,1.894221E+01,1.365625E+05,1.433228E+05,1.200181E-02,3.618036E+00,1.258515E+01,9.101370E+04,1.014372E+05,1.199022E-02,4.506130E+02,2.617991E+01,1.889137E+05,1.964124E+05,1.199022E-02,3.614543E+00,2.437013E+01,1.762525E+05,1.884873E+05,1.199022E-02,4.506130E+02,2.510396E+01,1.811835E+05,1.828309E+05,1.199022E-02,3.614543E+00,2.377348E+01,1.719168E+05,1.875857E+05
21:00:00,6.482217E-01,1.980880E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,8.833930E+02,6.183995E-01,3.957506E+03,1.073295E+04,1.200181E-02,4.510485E+02,2.413201E+01,1.740968E+05,1.826114E+05,1.200181E-02,2.011628E+01,1.234078E+01,8.922887E+04,1.021201E+05,1.199022E-02,4.506130E+02,3.153957E+01,2.276814E+05,2.365476E+05,1.199022E-02,2.009686E+01,2.330671E+01,1.685433E+05,1.831147E+05,1.199022E-02,4.506130E+02,3.180873E+01,2.296947E+05,2.318720E+05,1.199022E-02,2.009686E+01,2.371694E+01,1.714887E+05,1.880967E+05
22:00:00,6.480263E-01,1.980877E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,1.607902E+03,5.575654E-01,2.548592E+03,8.795702E+03,1.200181E-02,4.510485E+02,2.950238E+01,2.129318E+05,2.232522E+05,1.200181E-02,3.661452E+01,1.629366E+01,1.177981E+05,1.291687E+05,1.199022E-02,4.506130E+02,3.737486E+01,2.698902E+05,2.802411E+05,1.199022E-02,3.657918E+01,2.652479E+01,1.917995E+05,2.044161E+05,1.199022E-02,4.506130E+02,3.893929E+01,2.812867E+05,2.840319E+05,1.199022E-02,3.657918E+01,2.711350E+01,1.960322E+05,2.114021E+05
23:00:00,6.477809E-01,1.980876E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.171410E+03,5.281103E-01,1.653694E+03,7.596676E+03,1.200181E-02,4.510485E+02,3.070766E+01,2.216449E+05,2.322527E+05,1.200181E-02,4.944649E+01,2.080084E+01,1.503791E+05,1.599826E+05,1.199022E-02,4.506130E+02,3.933551E+01,2.840736E+05,2.947627E+05,1.199022E-02,4.939876E+01,3.060409E+01,2.212878E+05,2.328707E+05,1.199022E-02,4.506130E+02,4.215152E+01,3.045281E+05,3.075519E+05,1.199022E-02,4.939876E+01,3.212377E+01,2.322482E+05,2.469456E+05
24:00:00,6.474693E-01,1.980884E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.734917E+03,5.270514E-01,1.078290E+03,6.994996E+03,1.200181E-02,4.510485E+02,3.174505E+01,2.291529E+05,2.400033E+05,1.200181E-02,6.227845E+01,2.582397E+01,1.866916E+05,1.979271E+05,1.199022E-02,4.506130E+02,4.096271E+01,2.958426E+05,3.067899E+05,1.199022E-02,6.221833E+01,3.547095E+01,2.564722E+05,2.692699E+05,1.199022E-02,4.506130E+02,4.413806E+01,3.189012E+05,3.221082E+05,1.199022E-02,6.221833E+01,3.831358E+01,2.769942E+05,2.929742E+05
Coinc Peak   ,6.483577E-01,8.652590E-01,1.980889E+04,1.095213E+04,1.200181E-02,4.244348E+01,4.510485E+02,3.070152E+05,1.199022E-02,5.808002E+01,4.506130E+02,4.201162E+05,1.199022E-02,6.476504E+01,4.506130E+02,4.684149E+05
NonCoinc Peak,6.483724E-01,8.911308E-01,1.980889E+04,1.095213E+04,1.200181E-02,4.244348E+01,4.510485E+02,3.070152E+05,1.199022E-02,5.808002E+01,4.506130E+02,4.201162E+05,1.199022E-02,6.476504E+01,4.506130E+02,4.684149E+05
